id,t
83,ฟะอิร เราะญะอฺะกัล ลอฮุ อิลา ฏออิฟะติม มินฮุม ฟัสตะอ์ซะนูกะ ลิลคุรูญิ ฟะกฺุล ลัน ตัครุญู มะอฺิยะ อะบะเดา วะลัน ตุกฺอติลู มะอฺิยะ อฺะดูว์วา  ^  อินนะกุม เราะฎีตุม บิลกฺุอฺูดิ เอาวะละ มัรเราะติน ฟักฺอฺุดู มะอฺัล คอลิฟีน
84,วะลา ตุศ็อลลิ อฺะลา อะฮะดิม มินฮุม มาตะ อะบะเดา วะลา ตะกฺุม อฺะลา กฺ็อบริฮ์  ^  อินนะฮุม กะฟะรู บิลลาฮิ วะเราะสูลิฮี วะมาตู วะฮุม ฟาสิกฺูน
85,วะลา ตุอฺ์ญิบกะ อัมวาลุฮุม วะเอาลาดุฮุม  ^  อินนะมา ยุรีดุล ลอฮุ อัย ยุอฺัซซิบะฮุม บิฮา ฟิด ดุนยา วะตัซฮะเกฺาะ อันฟุสุฮุม วะฮุม กาฟิรูน
86,วะอิซา อุนซิลัต สูเราะตุน อัน อามินู บิลลาฮิ วะญาฮิดู มะอฺะ เราะสูลิฮิส ตะอ์ซะนะกะ อุลุฏ เฏอ์าลิ มินฮุม วะกฺอลู ซัรนา นะกุม มะอฺัล กฺออฺิดีน
87,เราะฎู บิอัย ยะกูนู มะอฺัล เคาะวาลิฟิ วะฏุบิอฺะ อฺะลา กฺุลูบิฮิม ฟะฮุม ลา ยัฟเกฺาะฮูน
88,ลากินิร เราะสูลุ วัลละซีนะ อามะนู มะอฺะฮู ญาฮะดู บิอัมวาลิฮิม วะอันฟุสิฮิม  ^  วะอุลาอิกะ ละฮุมุล ค็อยรอต  ^  วะอุลาอิกะ ฮุมุล มุฟลิฮูน
89,อะอฺัดดัล ลอฮุ ละฮุม ญันนาติน ตัจญ์รี มิน ตะห์ติฮัล อันฮารุ คอลิดีนะ ฟีฮา  ^  ซาลิกัล เฟาซุล อฺะซฺีม
90,วะญาอัล มุอฺัซซิรูนะ มินัล อะอฺ์รอบิ ลิยุอ์ซะนะ ละฮุม วะเกฺาะอฺะดัล ละซีนะ กะซะบุล ลอฮะ วะเราะสูละฮ์  ^  สะยุศีบุล ละซีนะ กะฟะรู มินฮุม อฺะซาบุน อะลีม
91,ลัยสะ อฺะลัฎ ฎุอฺะฟาอิ วะลา อฺะลัล มัรฎอ วะลา อฺะลัล ละซีนะ ลา ยะญิดูนะ มา ยุนฟิกฺูนะ ฮะเราะญุน อิซา นะเศาะฮู ลิลลาฮิ วะเราะสูลิฮ์  ^  มา อฺะลัล มุห์สินีนะ มิน สะบีล  ^  วัลลอฮุ เฆาะฟูรุร เราะฮีม
92,วะลา อฺะลัล ละซีนะ อิซา มา อะเตากะ ลิตะห์มิละฮุม กฺุลตะ ลา อะญิดุ มา อะห์มิลุกุม อฺะลัยฮิ ตะวัลเลา วะอะอฺ์ยุนุฮุม ตะฟีฎุ มินัด ดัมอฺิ ฮะซะนัน อัลลา ยะญิดู มา ยุนฟิกฺูน
93,อินนะมัส สะบีลุ อฺะลัล ละซีนะ ยัสตะอ์ซินูนะกะ วะฮุม อัฆนิยาอ์  ^  เราะฎู บิอัย ยะกูนู มะอฺัล เคาะวาลิฟิ วะเฏาะบะอฺัล ลอฮุ อฺะลา กฺุลูบิฮิม ฟะฮุม ลา ยะอฺ์ละมูน
94,ยะอฺ์ตะซิรูนะ อิลัยกุม อิซา เราะญะอฺ์ตุม อิลัยฮิม  ^  กฺุล ลา ตะอฺ์ตะซิรู ลัน นุอ์มินะ ละกุม กฺ็อด นับบะอะนัล ลอฮุ มิน อัคบาริกุม  ^  วะสะยะร็อล ลอฮุ อฺะมะละกุม วะเราะสูลุฮู ษุมมะ ตุร็อดดูนะ อิลา อฺาลิมิล ฆ็อยบิ วัชชะฮาดะติ ฟะยุนับบิอุกุม บิมา กุนตุม ตะอฺ์มะลูน
95,สะยะห์ลิฟูนะ บิลลาฮิ ละกุม อิซัน เกฺาะลับตุม อิลัยฮิม ลิตุอฺ์ริฎู อฺันฮุม  ^  ฟะอะอฺ์ริฎู อฺันฮุม  ^  อินนะฮุม ริจญ์ส์  ^  วะมะอ์วาฮุม ญะฮันนะมุ ญะซาอัม บิมา กานู ยักสิบูน
96,ยะห์ลิฟูนะ ละกุม ลิตัรเฎอ์า อฺันฮุม  ^  ฟะอิน ตัรเฎอ์า อฺันฮุม ฟะอินนัล ลอฮะ ลา ยัรฎอ อฺะนิล เกฺอ์ามิล ฟาสิกฺีน
97,อัลอะอฺ์รอบุ อะชัดดุ กุฟเรอ์า วะนิฟาเกฺอ์า วะอัจญ์ดะรุ อัลลา ยะอฺ์ละมู ฮุดูดะ มา อันซะลัล ลอฮุ อฺะลา เราะสูลิฮ์  ^  วัลลอฮุ อฺะลีมุน ฮะกีม
98,วะมินัล อะอฺ์รอบิ มัย ยัตตะคิซุ มา ยุนฟิกฺุ มัฆเราะเมา วะยะตะร็อบบะศุ บิกุมุด ดะวาอิร  ^  อฺะลัยฮิม ดาอิเราะตุส เสาอ์  ^  วัลลอฮุ สะมีอฺุน อฺะลีม
99,วะมินัล อะอฺ์รอบิ มัย ยุอ์มินุ บิลลาฮิ วัลเยามิล อาคิริ วะยัตตะคิซุ มา ยุนฟิกฺุ กฺุรุบาติน อฺินดัล ลอฮิ วะเศาะละวาติร เราะสูล  ^  อะลา อินนะฮา กฺุรบะตุล ละฮุม  ^  สะยุดคิลุฮุมุล ลอฮุ ฟี เราะห์มะติฮ์  ^  อินนัล ลอฮะ เฆาะฟูรุร เราะฮีม
100,วัสสาบิกฺูนัล เอาวะลูนะ มินัล มุฮาญิรีนะ วัลอันศอริ วัลละซีนัต ตะบะอฺูฮุม บิอิห์สานิร เราะฎิยัล ลอฮุ อฺันฮุม วะเราะฎู อฺันฮุ วะอะอฺัดดะ ละฮุม ญันนาติน ตัจญ์รี ตะห์ตะฮัล อันฮารุ คอลิดีนะ ฟีฮา อะบะดา  ^  ซาลิกัล เฟาซุล อฺะซฺีม
101,วะมิมมัน เฮาละกุม มินัล อะอฺ์รอบิ มุนาฟิกฺูน  ^  วะมิน อะฮ์ลิล มะดีนะติ มะเราะดู อฺะลัน นิฟากฺิ ลา ตะอฺ์ละมุฮุม  ^  นะห์นุ นะอฺ์ละมุฮุม  ^  สะนุอฺัซซิบุฮุม มัรเราะตัยนิ ษุมมะ ยุร็อดดูนะ อิลา อฺะซาบิน อฺะซฺีม
102,วะอาเคาะรูนะอฺ์ ตะเราะฟู บิซุนูบิฮิม เคาะละฏู อฺะมะลัน ศอลิเฮา วะอาเคาะเราะ สัยยิอัน อฺะสัล ลอฮุ อัย ยะตูบะ อฺะลัยฮิม  ^  อินนัล ลอฮะ เฆาะฟูรุร เราะฮีม
103,คุซ มิน อัมวาลิฮิม เศาะดะเกฺาะตัน ตุเฏาะฮ์ฮิรุฮุม วะตุซักกีฮิม บิฮา วะศ็อลลิ อฺะลัยฮิม  ^  อินนะ เศาะลาตะกะ สะกะนุล ละฮุม  ^  วัลลอฮุ สะมีอฺุน อฺะลีม
104,อะลัม ยะอฺ์ละมู อันนัล ลอฮะ ฮุวะ ยักฺบะลุต เตาบะตะ อฺัน อฺิบาดิฮี วะยะอ์คุซุศ เศาะดะกฺอติ วะอันนัล ลอฮะ ฮุวัต เตาวาบุร เราะฮีม
105,วะกฺุลิอฺ์ มะลู ฟะสะยะร็อล ลอฮุ อฺะมะละกุม วะเราะสูลุฮู วัลมุอ์มินูน  ^  วะสะตุร็อดดูนะ อิลา อฺาลิมิล ฆ็อยบิ วัชชะฮาดะติ ฟะยุนับบิอุกุม บิมา กุนตุม ตะอฺ์มะลูน
106,วะอาเคาะรูนะ มุรเญานะ ลิอัมริล ลาฮิ อิมมา ยุอฺัซซิบุฮุม วะอิมมา ยะตูบุ อฺะลัยฮิม  ^  วัลลอฮุ อฺะลีมุน ฮะกีม
107,วัลละซีนัต ตะเคาะซู มัสญิดัน ฎิรอเรอ์า วะกุฟเรอ์า วะตัฟรีกฺ็อม บัยนัล มุอ์มินีนะ วะอิรศอดัล ลิมัน ฮาเราะบัล ลอฮะ วะเราะสูละฮู มิน กฺ็อบล์  ^  วะละยะห์ลิฟุนนะ อิน อะร็อดนา อิลลัล ฮุสนา  ^  วัลลอฮุ ยัชฮะดุ อินนะฮุม ละกาซิบูน
108,ลา ตะกฺุม ฟีฮิ อะบะดา  ^  ละมัสญิดุน อุสสิสะ อฺะลัต ตักฺวา มิน เอาวะลิ เยามิน อะฮักฺกฺุ อัน ตะกฺูมะ ฟีฮ์  ^  ฟีฮิ ริญาลุย ยุฮิบบูนะ อัย ยะตะเฏาะฮ์ฮะรู  ^  วัลลอฮุ ยุฮิบบุล มุฏเฏาะฮ์ฮิรีน
109,อะฟะมัน อัสสะสะ บุนยานะฮู อฺะลา ตักฺวา มินัล ลอฮิ วะริฎวานิน ค็อยรุน อัม มัน อัสสะสะ บุนยานะฮู อฺะลา ชะฟา ญุรุฟิน ฮาริน ฟันฮาเราะ บิฮี ฟี นาริ ญะฮันนัม  ^  วัลลอฮุ ลา ยะฮ์ดิล เกฺอ์ามัซฺ ซฺอลิมีน
110,ลา ยะซาลุ บุนยานุฮุมุล ละซี บะเนา รีบะตัน ฟี กฺุลูบิฮิม อิลลา อัน ตะกฺ็อฏเฏาะอฺะ กฺุลูบุฮุม  ^  วัลลอฮุ อฺะลีมุน ฮะกีม
111,อินนัล ลอฮัช ตะรอ มินัล มุอ์มินีนะ อันฟุสะฮุม วะอัมวาละฮุม บิอันนะ ละฮุมุล ญันนะฮ์  ^  ยุกฺอติลูนะ ฟี สะบีลิล ลาฮิ ฟะยักฺตุลูนะ วะยุกฺตะลูน  ^  วะอฺ์ดัน อฺะลัยฮิ ฮักฺกฺ็อน ฟิต เตารอติ วัลอินญีลิ วัลกฺุรอาน  ^  วะมัน เอาฟา บิอฺะฮ์ดิฮี มินัล ลอฮ์  ^  ฟัสตับชิรู บิบัยอฺิกุมุล ละซี บายะอฺ์ตุม บิฮ์  ^  วะซาลิกะ ฮุวัล เฟาซุล อฺะซฺีม
112,อัตตาอิบูนัล อฺาบิดูนัล ฮามิดูนัส สาอิฮูนัร รอกิอฺูนัส สาญิดูนัล อามิรูนะ บิลมะอฺ์รูฟิ วันนาฮูนะ อฺะนิล มุนกะริ วัลฮาฟิซฺูนะ ลิฮุดูดิล ลาฮ์  ^  วะบัชชิริล มุอ์มินีน
113,มา กานะ ลินนะบีย์ยิ วัลละซีนะ อามะนู อัย ยัสตัฆฟิรู ลิลมุชริกีนะ วะเลา กานู อุลี กฺุรบา มิม บะอฺ์ดิ มา ตะบัยยะนะ ละฮุม อันนะฮุม อัศฮาบุล ญะฮีม
114,วะมา กานัส ติฆฟารุ อิบรอฮีมะ ลิอะบีฮิ อิลลา อฺัม เมาอฺิดะติว วะอฺะดะฮา อีย์ยาฮุ ฟะลัมมา ตะบัยยะนะ ละฮู อันนะฮู อฺะดูว์วุล ลิลลาฮิ ตะบัรเราะอะ มินฮ์  ^  อินนะ อิบรอฮีมะ ละเอาวาฮุน ฮะลีม
115,วะมา กานัล ลอฮุ ลิยุฎิลละ เกฺอ์ามัม บะอฺ์ดะ อิซ ฮะดาฮุม ฮัตตา ยุบัยยินะ ละฮุม มา ยัตตะกฺูน  ^  อินนัล ลอฮะ บิกุลลิ ชัยอิน อฺะลีม
116,อินนัล ลอฮะ ละฮู มุลกุส สะมาวาติ วัลอัรฎ์  ^  ยุห์ยี วะยุมีต  ^  วะมา ละกุม มิน ดูนิล ลาฮิ มิว วะลีย์ยิว วะลา นะศีร
117,ละกฺ็อต ตาบัล ลอฮุ อฺะลัน นะบีย์ยิ วัลมุฮาญิรีนะ วัลอันศอริล ละซีนัต ตะบะอฺูฮุ ฟี สาอฺะติล อฺุสเราะติ มิม บะอฺ์ดิ มา กาดะ ยะซีฆุ กฺุลูบุ ฟะรีกฺิม มินฮุม ษุมมะ ตาบะ อฺะลัยฮิม  ^  อินนะฮู บิฮิม เราะอูฟุร เราะฮีม
118,วะอฺะลัษ ษะลาษะติล ละซีนะ คุลลิฟู ฮัตตา อิซา ฎอกฺ็อต อฺะลัยฮิมุล อัรฎุ บิมา เราะฮุบัต วะฎอกฺ็อต อฺะลัยฮิม อันฟุสุฮุม วะซฺ็อนนู อัล ลา มัลญะอะ มินัล ลอฮิ อิลลา อิลัยฮิ ษุมมะ ตาบะ อฺะลัยฮิม ลิยะตูบู  ^  อินนัล ลอฮะ ฮุวัต เตาวาบุร เราะฮีม
119,ยาอัยยุฮัล ละซีนะ อามะนุต ตะกฺุล ลอฮะ วะกูนู มะอฺัศ ศอดิกฺีน
120,มา กานะ ลิอะฮ์ลิล มะดีนะติ วะมัน เฮาละฮุม มินัล อะอฺ์รอบิ อัย ยะตะค็อลละฟู อฺัร เราะสูลิล ลาฮิ วะลา ยัรเฆาะบู บิอันฟุสิฮิม อฺัน นัฟสิฮ์  ^  ซาลิกะ บิอันนะฮุม ลา ยุศีบุฮุม เซฺาะมะอู วะลา นะเศาะบู วะลา มัคมะเศาะตุน ฟี สะบีลิล ลาฮิ วะลา ยะเฏาะอูนะ เมาฏิอัย ยะฆีซฺุล กุฟฟาเราะ วะลา ยะนาลูนะ มิน อฺะดูว์วิน นัยลัน อิลลา กุติบะ ละฮุม บิฮี อฺะมะลุน ศอลิห์  ^  อินนัล ลอฮะ ลา ยุฎีอฺุ อัจญ์ร็อล มุห์สินีน
121,วะลา ยุนฟิกฺูนะ นะฟะเกฺาะตัน เศาะฆีเราะเตา วะลา กะบีเราะเตา วะลา ยักฺเฏาะอฺูนะ วาดิยัน อิลลา กุติบะ ละฮุม ลิยัจญ์ซิยะฮุมุล ลอฮุ อะห์สะนะ มา กานู ยะอฺ์มะลูน
122,วะมา กานัล มุอ์มินูนะ ลิยันฟิรู กา-ฟฟะฮ์  ^  ฟะเลาลา นะฟะเราะ มิน กุลลิ ฟิรเกฺาะติม มินฮุม ฏออิฟะตุล ลิยะตะฟักฺเกฺาะฮู ฟิด ดีนิ วะลิยุนซิรู เกฺอ์ามะฮุม อิซา เราะญะอฺู อิลัยฮิม ละอฺัลละฮุม ยะห์ซะรูน
123,ยาอัยยุฮัล ละซีนะ อามะนู กฺอติลุล ละซีนะ ยะลูนะกุม มินัล กุฟฟาริ วัลยะญิดู ฟีกุม ฆิลเซฺาะฮ์  ^  วะอฺ์ละมู อันนัล ลอฮะ มะอฺัล มุตตะกฺีน
124,วะอิซา มา อุนซิลัต สูเราะตุน ฟะมินฮุม มัย ยะกฺูลุ อัยยุกุม ซาดัตฮุ ฮาซิฮี อีมานา  ^  ฟะอัมมัล ละซีนะ อามะนู ฟะซาดัตฮุม อีมาเนา วะฮุม ยัสตับชิรูน
125,วะอัมมัล ละซีนะ ฟี กฺุลูบิฮิม มะเราะฎุน ฟะซาดัตฮุม ริจญ์สัน อิลา ริจญ์สิฮิม วะมาตู วะฮุม กาฟิรูน
126,อะวะลา ยะเรอ์านะ อันนะฮุม ยุฟตะนูนะ ฟี กุลลิ อฺามิม มัรเราะตัน เอา มัรเราะตัยนิ ษุมมะ ลา ยะตูบูนะ วะลา ฮุม ยัซซักกะรูน
127,วะอิซา มา อุนซิลัต สูเราะตุน นะเซฺาะเราะ บะอฺ์ฎุฮุม อิลา บะอฺ์ฎิน ฮัล ยะรอกุม มิน อะฮะดิน ษุมมัน เศาะเราะฟู  ^  เศาะเราะฟัล ลอฮุ กฺุลูบะฮุม บิอันนะฮุม เกฺอ์ามุล ลา ยัฟเกฺาะฮูน
128,ละกฺ็อด ญาอะกุม เราะสูลุม มิน อันฟุสิกุม อฺะซีซุน อฺะลัยฮิ มา อฺะนิตตุม ฮะรีศุน อฺะลัยกุม บิลมุอ์มินีนะ เราะอูฟุร เราะฮีม
129,ฟะอิน ตะวัลเลา ฟะกฺุล ฮัสบิยัล ลอฮุ ลา อิลาฮะ อิลลา ฮู  ^  อฺะลัยฮิ ตะวักกัลต์  ^  วะฮุวะ ร็อบบุล อฺัรชิล อฺะซฺีม
